Sl no.,District Name,Market Name,Commodity,Variety,Grade,Min Price (Rs./Quintal),Max Price (Rs./Quintal),Modal Price (Rs./Quintal),Price Date
7114,Delhi,Najafgarh,Wheat,Dara,FAQ,660,680,670,25-Sep-03
7115,Delhi,Najafgarh,Wheat,MP(Desi),FAQ,800,950,875,25-Sep-03
7116,Delhi,Najafgarh,Wheat,C-83,FAQ,690,710,700,23-Sep-03
7117,Delhi,Najafgarh,Wheat,Dara,FAQ,660,680,670,23-Sep-03
7118,Delhi,Najafgarh,Wheat,C-83,FAQ,690,710,700,22-Sep-03
7119,Delhi,Najafgarh,Wheat,Dara,FAQ,662,680,671,22-Sep-03
7120,Delhi,Najafgarh,Wheat,C-83,FAQ,690,730,710,21-Sep-03
7121,Delhi,Najafgarh,Wheat,Dara,FAQ,660,680,670,21-Sep-03
7122,Delhi,Najafgarh,Wheat,C-83,FAQ,680,711,695,20-Sep-03
7123,Delhi,Najafgarh,Wheat,Dara,FAQ,660,680,670,20-Sep-03
7124,Delhi,Najafgarh,Wheat,C-83,FAQ,690,708,699,19-Sep-03
7125,Delhi,Najafgarh,Wheat,Dara,FAQ,655,680,667.5,19-Sep-03
7126,Delhi,Najafgarh,Wheat,C-83,FAQ,690,709,699.5,18-Sep-03
7127,Delhi,Najafgarh,Wheat,Dara,FAQ,650,680,665,18-Sep-03
7128,Delhi,Najafgarh,Wheat,Dara,FAQ,650,680,665,16-Sep-03
7129,Delhi,Najafgarh,Wheat,Dara,FAQ,648,680,664,15-Sep-03
7130,Delhi,Najafgarh,Wheat,C-83,FAQ,670,712,701,14-Sep-03
7131,Delhi,Najafgarh,Wheat,Dara,FAQ,650,680,665,14-Sep-03
7132,Delhi,Najafgarh,Wheat,C-83,FAQ,690,730,710,13-Sep-03
7133,Delhi,Najafgarh,Wheat,Dara,FAQ,654,680,667,13-Sep-03
7134,Delhi,Najafgarh,Wheat,C-83,FAQ,690,712,701,12-Sep-03
7135,Delhi,Najafgarh,Wheat,Dara,FAQ,655,680,667.5,12-Sep-03
